# Wing Angle Data Export
# Generated on: 2025-10-08 23:11:16
# Original time range: [11.800, 12.500] seconds
# Time normalized to start from 0
# Raw forewing points: 32
# Raw hindwing points: 30
# Interpolated forewing points: 320
# Interpolated hindwing points: 300
# Columns:
# - time: Time in seconds (normalized to start from 0)
# - forewing_angle: Forewing angle in degrees
# - hindwing_angle: Hindwing angle in degrees
# - data_type: 'raw' for original data points, 'interpolated' for smoothed curve
time,forewing_angle,hindwing_angle,data_type
0.47856354515050015,,-6.022595739127507,interpolated
0.4789497460815042,14.542869188279333,,interpolated
0.4806258762541802,,-5.81222130433424,interpolated
0.48080445768025015,12.156906796487476,,interpolated
0.4826591692789961,9.753851498657566,,interpolated
0.48268820735785845,,-5.59329743818523,interpolated
0.48451388087774205,7.340857756871952,,interpolated
0.4847505384615385,,-5.366327055798217,interpolated
0.486368592476488,4.924948521772975,,interpolated
0.48681286956521674,,-5.131813072290942,interpolated
0.48822330407523395,2.5131114067119484,,interpolated
0.488875200668895,,-4.890258402781161,interpolated
0.4900780156739817,0.1127361498696148,,interpolated
0.49093753177257504,,-4.642165962386608,interpolated
0.49193272727272763,-2.2683658930865476,,interpolated
0.4929998628762533,,-4.388038666225027,interpolated
0.4937874388714736,-4.622108510530738,,interpolated
0.49506219397993156,,-4.128379429414173,interpolated
0.49564215047021953,-6.94027140358007,,interpolated
0.4971245250836116,,-3.863691167071782,interpolated
0.4974968620689655,-9.214546973286023,,interpolated
0.49918685618728986,,-3.594476794315599,interpolated
0.49935157366771143,-11.43659267773108,,interpolated
0.5012062852664574,-13.59820336914981,,interpolated
0.5012491872909699,,-3.321239226263374,interpolated
0.5030609968652033,-15.691486038537043,,interpolated
0.5033115183946482,,-3.044481378032847,interpolated
0.5049157084639493,-17.709108450952797,,interpolated
0.5053738494983264,,-2.764706164741767,interpolated
0.5067704200626952,-19.64479587020773,,interpolated
0.5074361806020065,,-2.482416501507874,interpolated
0.5086251316614412,-21.4935004896105,,interpolated
0.5094985117056847,,-2.198115303448914,interpolated
0.5104798432601871,-23.25145381451933,,interpolated
0.511560842809363,,-1.9123054856826334,interpolated
0.5123345548589331,-24.916224937749266,,interpolated
0.513623173913043,,-1.6254899633267748,interpolated
0.5141892664576808,-26.486928584242563,,interpolated
0.5156855050167213,,-1.3381716514990867,interpolated
0.5160439780564268,-27.964276876076102,,interpolated
0.5177478361204013,,-1.0508534653173076,interpolated
0.5178986896551727,-29.349793556637874,,interpolated
0.5197534012539187,-30.645373894144523,,interpolated
0.5198101672240796,,-0.7640383198991852,interpolated
0.5216081128526646,-31.853052782982,,interpolated
0.5218724983277578,,-0.47822913036246345,interpolated
0.5234628244514106,-32.97477840002279,,interpolated
0.5239348294314379,,-0.19392881182488814,interpolated
0.5245039999999985,-34.590083301240284,,raw
0.5253175360501565,-34.012577330994205,,interpolated
0.5259971605351161,,0.08835972059579539,interpolated
0.5271722476489025,-34.96890825104338,,interpolated
0.5280594916387944,,0.3681335517818455,interpolated
0.5290269592476484,-35.84662122913662,,interpolated
0.5301218227424744,,0.6448897666155144,interpolated
0.5308816708463944,-36.64889009573022,,interpolated
0.5321841538461527,,0.9181254499790563,interpolated
0.5327363824451403,-37.379146434797875,,interpolated
0.5328549999999996,-38.67167916587411,,raw
0.5342464849498327,,1.187337686754732,interpolated
0.5345910940438863,-38.04101520021445,,interpolated
0.536308816053511,,1.4520235618247916,interpolated
0.5364458056426322,-38.63825195649633,,interpolated
0.5383005172413782,-39.174681743898255,,interpolated
0.5383711471571893,,1.7116801600714973,interpolated
0.5401552288401259,-39.654139567866316,,interpolated
0.5404334782608693,,1.9658045663770969,interpolated
0.5411639999999984,-40.19346574013184,,raw
0.5420099404388719,-40.080412512847836,,interpolated
0.5424958093645476,,2.2138938656238456,interpolated
0.5438646520376178,-40.4571834804575,,interpolated
0.5445581404682258,,2.4554451426940074,interpolated
0.5457193636363638,-40.787976551999975,,interpolated
0.5466204715719059,,2.6899554824698284,interpolated
0.5475740752351097,-41.07610397534901,,interpolated
0.5486828026755841,,2.9169174596744574,interpolated
0.5494287868338557,-41.32461477618298,,interpolated
0.549491999999999,-40.18470012550867,,raw
0.5507451337792624,,3.1355895446235516,interpolated
0.5512834984326016,-41.53624499357699,,interpolated
0.5528074648829424,,3.344709020619566,interpolated
0.5531382100313476,-41.71336953995128,,interpolated
0.5548697959866207,,3.542582367977518,interpolated
0.5549929216300935,-41.78770375378605,,interpolated
0.5568476332288395,-41.81469733293498,,interpolated
0.5569321270903007,,3.727212311718032,interpolated
0.5578279999999989,-40.22496774809591,,raw
0.5587023448275854,-41.79556790649842,,interpolated
0.558994458193979,,3.8970186997261798,interpolated
0.5605570564263314,-41.731533103575686,,interpolated
0.5610567892976572,,4.051789073975384,interpolated
0.5624117680250791,-41.62381055326617,,interpolated
0.5631191204013373,,4.192541495783835,interpolated
0.564266479623825,-41.47361788466918,,interpolated
0.5651814515050155,,4.321285443940143,interpolated
0.566121191222571,-41.28217272688411,,interpolated
0.5672437826086956,,4.44031248886773,interpolated
0.5679759028213169,-41.05069270901029,,interpolated
0.5693061137123738,,4.551225345410179,interpolated
0.5698306144200629,-40.78039546014709,,interpolated
0.5713684448160521,,4.654921304977024,interpolated
0.5716853260188088,-40.472498609393824,,interpolated
0.5734307759197321,,4.751679200672096,interpolated
0.5735400376175548,-40.12821978584989,,interpolated
0.5744969999999991,-40.70558981707512,,raw
0.5753947492163007,-39.74877661861463,,interpolated
0.5754931070234104,,4.841243342530425,interpolated
0.5772494608150467,-39.33538673678737,,interpolated
0.5775554381270886,,4.922904422863599,interpolated
0.5791041724137926,-38.889267769467494,,interpolated
0.5796177692307687,,4.995577391713526,interpolated
0.5809588840125386,-38.41163734575433,,interpolated
0.581680100334447,,5.057876403073234,interpolated
0.5828135956112845,-37.903713094747246,,interpolated
0.5837424314381252,,5.108209196966293,interpolated
0.5846683072100305,-37.36671264554559,,interpolated
0.5858047625418052,,5.144892181848204,interpolated
0.5865230188087764,-36.80185362724872,,interpolated
0.5878670936454835,,5.166208029829473,interpolated
0.5883777304075242,-36.210353668955975,,interpolated
0.5899294247491635,,5.170452666692023,interpolated
0.5902324420062701,-35.59343039976672,,interpolated
0.5919917558528418,,5.156074271293737,interpolated
0.5920871536050161,-34.9523014487803,,interpolated
0.593941865203762,-34.28818444509607,,interpolated
0.5940540869565201,,5.121930834432117,interpolated
0.595796576802508,-33.602297017813385,,interpolated
0.5961164180602001,,5.0672978113809375,interpolated
0.5976512884012539,-32.8958567960316,,interpolated
0.5981787491638784,,4.9918328517519885,interpolated
0.5995059999999999,-29.408395568735784,,raw
0.5995059999999999,,4.715225768695149,raw
0.5995059999999999,-32.170081408850066,,interpolated
0.6002410802675584,,4.895568314155401,interpolated
0.6023034113712367,,4.7789469026985145,interpolated
0.6043657424749149,,4.642780526008145,interpolated
0.606428073578595,,4.488195209574475,interpolated
0.607823999999999,,4.2725985217249445,raw
0.6084904046822732,,4.316597120489167,interpolated
0.6105527357859515,,4.129678036042045,interpolated
0.6126150668896315,,3.929360907146947,interpolated
0.6146773979933098,,3.717733333432879,interpolated
0.6161519999999996,,4.246869626909472,raw
0.616739729096988,,3.496983573170369,interpolated
0.6188020602006681,,3.269339088033112,interpolated
0.6208643913043463,,3.0370076226948837,interpolated
0.6229267224080264,,2.80212081926165,interpolated
0.6249890535117046,,2.5337110860752254,interpolated
0.6270513846153829,,2.257803573656756,interpolated
0.6291137157190629,,1.9753161573452171,interpolated
0.6311760468227412,,1.6871667124795229,interpolated
0.632835,,1.4321323922798115,raw
0.6332383779264212,,1.3942731143985823,interpolated
0.6353007090300995,,1.097553238441305,interpolated
0.6373630401337778,,0.7979249599466058,interpolated
0.6394253712374578,,0.4963061542533964,interpolated
0.6411539999999984,,-0.27758924239142857,raw
0.6414877023411361,,0.19361469670058273,interpolated
0.6435500334448143,,-0.10923153737291713,interpolated
0.6456123645484944,,-0.41131467262819577,interpolated
0.6476746956521726,,-0.7117168337263422,interpolated
0.649481999999999,,-1.3909697140438624,raw
0.6497370267558509,,-1.0095201453284455,interpolated
0.6517993578595309,,-1.3038067320955884,interpolated
0.6538616889632092,,-1.5936587186888662,interpolated
0.6559240200668892,,-1.8781582297693662,interpolated
0.6578219999999995,,-2.0603511533346506,raw
0.6579863511705675,,-2.156387389998174,interpolated
0.6600486822742457,,-2.4274283240363808,interpolated
0.6621110133779258,,-2.690363156545077,interpolated
0.664173344481604,,-2.944274012185348,interpolated
0.6661649999999995,,-2.8183953527020407,raw
0.6662356755852841,,-3.188243015618279,interpolated
0.6682980066889623,,-3.421352291504972,interpolated
0.6703603377926406,,-3.642683964506505,interpolated
0.6724226688963206,,-3.851320159283965,interpolated
0.6744849999999989,,-4.394482623699545,raw
0.6744849999999989,,-4.046343000498442,interpolated
